Loading parameters

Initial system energy
-102593.86190879252 kJ/mol

MD run: 10000000 steps
#"Progress (%)"	"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"	"Time Remaining"
51.1%	5110000	5010.000000562104	-102922.30993794743	203.4375773455963	132	53:16
51.1%	5115000	5015.000000563123	-102908.26727780467	203.80549541021836	132	53:12
51.2%	5120000	5020.000000564141	-103509.58475341834	201.97220691745642	132	53:09
51.2%	5125000	5025.00000056516	-102646.77813891554	205.53524393578638	132	53:06
51.3%	5130000	5030.000000566179	-102789.6204490629	204.6710462883621	132	53:02
51.4%	5135000	5035.000000567197	-102122.30665317131	200.87318921715024	132	52:59
51.4%	5140000	5040.000000568216	-103469.83555847872	202.40670674046376	132	52:55
51.5%	5145000	5045.0000005692345	-102898.81907728408	199.34317373352857	132	52:52
51.5%	5150000	5050.000000570253	-102600.36867999518	201.62626619530926	132	52:49
51.5%	5155000	5055.000000571272	-102340.66518567363	198.36500209958479	132	52:45
51.6%	5160000	5060.00000057229	-103530.1862834543	200.60165231249982	132	52:42
51.6%	5165000	5065.000000573309	-103106.92699394794	201.2457445264674	132	52:39
51.7%	5170000	5070.000000574328	-103288.63487244351	205.53412961738104	132	52:35
51.8%	5175000	5075.000000575346	-103024.64371438744	202.29848634753608	132	52:32
51.8%	5180000	5080.000000576365	-102119.40083684586	199.77557830374104	132	52:29
51.9%	5185000	5085.000000577384	-102958.57812907733	205.78829235176906	132	52:25
51.9%	5190000	5090.000000578402	-101711.73393456358	203.4675113577262	132	52:22
52.0%	5195000	5095.000000579421	-103553.70669622347	204.3650882660819	132	52:19
52.0%	5200000	5100.0000005804395	-102631.81598988967	204.67640863564418	132	52:15
52.0%	5205000	5105.000000581458	-102170.01945634326	202.66197682476934	132	52:12
52.1%	5210000	5110.000000582477	-103219.55735244462	201.96961592269122	132	52:09
52.1%	5215000	5115.000000583495	-102773.8657730138	201.50933288574294	132	52:05
52.2%	5220000	5120.000000584514	-102701.8912570863	201.04138077099574	132	52:02
52.2%	5225000	5125.000000585533	-102350.59479975607	199.37443446042712	132	51:59
52.3%	5230000	5130.000000586551	-102434.18760019308	201.8987765412819	132	51:55
52.4%	5235000	5135.00000058757	-103231.67086372524	202.55033187034778	132	51:52
52.4%	5240000	5140.000000588589	-102753.9386387812	199.73083989581644	132	51:49
52.5%	5245000	5145.000000589607	-103101.2855343665	202.13317735923854	132	51:45
52.5%	5250000	5150.000000590626	-102393.78104505688	196.90004692452368	132	51:42
52.5%	5255000	5155.0000005916445	-101776.93423070852	202.51822467531878	132	51:39
52.6%	5260000	5160.000000592663	-103002.22181537934	203.72102753011734	132	51:35
52.6%	5265000	5165.000000593682	-102914.92298875656	204.60206027676205	132	51:32
52.7%	5270000	5170.0000005947	-103085.09411936207	201.17624304935438	132	51:29
52.8%	5275000	5175.000000595719	-102039.11676703952	202.49293386685133	132	51:25
52.8%	5280000	5180.000000596738	-103789.23230726691	200.58150867692152	132	51:22
52.9%	5285000	5185.000000597756	-102991.34914334584	203.23216860582514	132	51:19
52.9%	5290000	5190.000000598775	-102586.20370239718	199.72175956955198	132	51:15
53.0%	5295000	5195.000000599794	-102310.70711145457	205.10960682992746	132	51:12
53.0%	5300000	5200.000000600812	-103089.90867864573	201.1553344804513	132	51:09
53.0%	5305000	5205.000000601831	-102919.95001477841	205.34388090471242	132	51:05
53.1%	5310000	5210.0000006028495	-103294.39329800615	202.60061102272604	132	51:02
53.1%	5315000	5215.000000603868	-101749.7070581275	201.53230682653896	132	50:58
53.2%	5320000	5220.000000604887	-102312.67457092507	200.47313576551878	132	50:55
53.2%	5325000	5225.000000605905	-102510.20717553748	200.33299863156	132	50:52
53.3%	5330000	5230.000000606924	-102704.44844665704	200.36763500011355	132	50:48
53.4%	5335000	5235.000000607943	-102550.8391196183	200.27164903790194	132	50:45
53.4%	5340000	5240.000000608961	-103311.09861655114	201.61883984238173	132	50:42
53.5%	5345000	5245.00000060998	-102788.6600066144	202.95188328955567	132	50:38
53.5%	5350000	5250.0000006109985	-102655.72818664368	201.43315435179335	132	50:35
53.5%	5355000	5255.000000612017	-102398.80250008451	200.72369667964057	132	50:32
53.6%	5360000	5260.000000613036	-103117.6447810838	202.20069665796115	132	50:28
53.6%	5365000	5265.000000614054	-102658.11499381391	202.1585620136012	132	50:25
53.7%	5370000	5270.000000615073	-102426.02215046156	198.88852044304159	132	50:22
53.8%	5375000	5275.000000616092	-101548.51148773404	202.04172909590224	132	50:18
53.8%	5380000	5280.00000061711	-102357.24656046182	205.3580146374344	132	50:15
53.9%	5385000	5285.000000618129	-102421.12258230895	200.59686375877385	132	50:12
53.9%	5390000	5290.000000619148	-102208.97955002403	203.5201317256642	132	50:08
54.0%	5395000	5295.000000620166	-103025.80844392581	197.08415692477817	132	50:05
54.0%	5400000	5300.000000621185	-102960.6402488756	203.91595947101678	132	50:02
54.0%	5405000	5305.0000006222035	-101781.09138340689	200.963779874516	132	49:58
54.1%	5410000	5310.000000623222	-103471.66194261378	202.5747267640502	132	49:55
54.1%	5415000	5315.000000624241	-102883.80063924473	202.96165145577498	132	49:52
54.2%	5420000	5320.000000625259	-102274.30395396752	205.21070951939416	132	49:48
54.2%	5425000	5325.000000626278	-102123.6240385524	195.40734199879466	132	49:45
54.3%	5430000	5330.000000627297	-102874.46757837525	203.10686311850705	132	49:42
54.4%	5435000	5335.000000628315	-102436.05721079139	199.93168454828017	132	49:38
54.4%	5440000	5340.000000629334	-102223.78984870343	204.3682341736725	132	49:35
54.5%	5445000	5345.000000630353	-102882.06857026368	203.51200125991318	132	49:32
54.5%	5450000	5350.000000631371	-102882.88423390966	205.4038982547431	132	49:28
54.5%	5455000	5355.00000063239	-102222.8982653101	200.96683319452134	132	49:25
54.6%	5460000	5360.0000006334085	-102506.77264182921	203.50272688222265	132	49:22
54.6%	5465000	5365.000000634427	-102843.0783078894	199.3175638019078	132	49:18
54.7%	5470000	5370.000000635446	-103678.92546869302	204.3020748637027	132	49:15
54.8%	5475000	5375.000000636464	-102532.47219810681	197.6465980802116	132	49:12
54.8%	5480000	5380.000000637483	-102194.64156919206	203.53923597003796	132	49:08
54.9%	5485000	5385.000000638502	-102786.08491173293	202.70449820660158	132	49:05
54.9%	5490000	5390.00000063952	-102791.12361397734	203.47410437625268	132	49:02
55.0%	5495000	5395.000000640539	-102126.96521772072	198.67471174222413	132	48:58
55.0%	5500000	5400.000000641558	-102816.19704297092	203.50073334950804	132	48:55
55.0%	5505000	5405.000000642576	-102527.52012810996	200.13237422752962	132	48:52
55.1%	5510000	5410.000000643595	-101966.40977432858	204.4248417219703	132	48:48
55.1%	5515000	5415.0000006446135	-102377.15075072367	202.93252782172664	132	48:45
55.2%	5520000	5420.000000645632	-102813.39384309854	203.34296087766842	132	48:42
55.2%	5525000	5425.000000646651	-103216.22076681489	201.4535309160264	132	48:38
55.3%	5530000	5430.000000647669	-103314.70810609544	202.6088851726172	132	48:35
55.4%	5535000	5435.000000648688	-102396.20605570497	205.07234822658612	132	48:32
55.4%	5540000	5440.000000649707	-103701.34677277366	198.74051243910066	132	48:28
55.5%	5545000	5445.000000650725	-102546.8118455438	200.85040134110068	132	48:25
55.5%	5550000	5450.000000651744	-103731.13996641664	202.58740524962195	132	48:22
55.5%	5555000	5455.0000006527625	-102880.77385633206	207.07464032951515	132	48:19
55.6%	5560000	5460.000000653781	-103031.21320174262	203.08350265268848	132	48:15
55.6%	5565000	5465.0000006548	-103007.30681404006	199.8253955451563	132	48:12
55.7%	5570000	5470.000000655818	-102791.49731355067	199.78750872446656	132	48:09
55.8%	5575000	5475.000000656837	-102599.1613148679	201.68796445181533	132	48:05
55.8%	5580000	5480.000000657856	-102186.16667915555	202.02992507498388	132	48:02
55.9%	5585000	5485.000000658874	-102613.59200840956	204.34011940909573	132	47:59
55.9%	5590000	5490.000000659893	-102209.3931480567	201.1711021553936	132	47:55
56.0%	5595000	5495.000000660912	-102214.03397069359	201.2861827659187	132	47:52
56.0%	5600000	5500.00000066193	-102538.42902516108	196.5441547642738	133	47:49
56.0%	5605000	5505.000000662949	-102969.71995510114	201.0043764796388	133	47:45
56.1%	5610000	5510.0000006639675	-102765.05286984285	197.06399178354445	133	47:42
56.1%	5615000	5515.000000664986	-102066.45859938534	199.02237429904747	133	47:39
56.2%	5620000	5520.000000666005	-102710.67673600512	202.43091817737675	133	47:35
56.2%	5625000	5525.000000667023	-102351.76481290953	203.86750036021033	133	47:32
56.3%	5630000	5530.000000668042	-103071.59887975315	198.38295206954302	133	47:29
56.4%	5635000	5535.000000669061	-103464.12548092986	201.85742128071806	133	47:25
56.4%	5640000	5540.000000670079	-102839.70013194252	202.73986491537138	133	47:22
56.5%	5645000	5545.000000671098	-102637.82779771369	204.38549338881057	133	47:19
56.5%	5650000	5550.000000672117	-102637.47746881051	204.05713773726754	133	47:15
56.5%	5655000	5555.000000673135	-103429.51555944933	201.52755387234143	133	47:12
56.6%	5660000	5560.000000674154	-102554.40202852525	203.46532321353712	133	47:09
56.6%	5665000	5565.0000006751725	-103547.2265622653	201.6962833530319	133	47:05
56.7%	5670000	5570.000000676191	-102230.49472443666	199.1710675105716	133	47:02
56.8%	5675000	5575.00000067721	-103267.71673894906	202.505982097678	133	46:59
56.8%	5680000	5580.000000678228	-102684.58561317855	202.12683531874188	133	46:55
56.9%	5685000	5585.000000679247	-102572.3120733467	199.8744824640011	133	46:52
56.9%	5690000	5590.000000680266	-102928.68925035605	198.83693298927437	133	46:49
57.0%	5695000	5595.000000681284	-102697.4396443367	206.32337058380273	133	46:46
57.0%	5700000	5600.000000682303	-102576.91638339823	198.26034878212303	133	46:42
57.0%	5705000	5605.000000683322	-102557.82304539252	205.05539096347346	133	46:39
57.1%	5710000	5610.00000068434	-102917.56427483354	203.10486307536314	133	46:36
57.1%	5715000	5615.000000685359	-102383.36137256073	202.81342393064483	133	46:32
57.2%	5720000	5620.0000006863775	-103109.25278775021	203.7439651959458	133	46:29
57.2%	5725000	5625.000000687396	-102370.47236836702	202.26250844236225	133	46:26
57.3%	5730000	5630.000000688415	-102723.77043521078	203.74533369328478	133	46:22
57.4%	5735000	5635.000000689433	-103596.25870452728	203.0180657832059	133	46:19
57.4%	5740000	5640.000000690452	-102549.69814707432	200.7501131082942	133	46:16
57.5%	5745000	5645.000000691471	-102706.26544645615	199.8035742173014	133	46:12
57.5%	5750000	5650.000000692489	-102793.2845181101	198.73091677255746	133	46:09
57.5%	5755000	5655.000000693508	-102359.24593689432	202.33942914319914	133	46:06
57.6%	5760000	5660.0000006945265	-102656.46061223745	201.10560755716128	133	46:02
57.6%	5765000	5665.000000695545	-102550.61879196065	198.93983654383052	133	45:59
57.7%	5770000	5670.000000696564	-102762.378147454	203.18316531691912	133	45:56
57.8%	5775000	5675.000000697582	-102720.02741432656	204.1835049367571	133	45:52
57.8%	5780000	5680.000000698601	-102692.43773617735	201.8997687176552	133	45:49
57.9%	5785000	5685.00000069962	-102661.67874033144	199.823787707605	133	45:46
57.9%	5790000	5690.000000700638	-103071.15816848166	201.77545614516316	133	45:43
58.0%	5795000	5695.000000701657	-102736.35909963027	199.1778482426429	133	45:39
58.0%	5800000	5700.000000702676	-102623.86436086101	200.49903969283196	133	45:36
58.0%	5805000	5705.000000703694	-103145.58295151079	200.15215303001833	133	45:33
58.1%	5810000	5710.000000704713	-103418.27602236997	200.9255910625793	133	45:29
58.1%	5815000	5715.0000007057315	-103064.1906365212	201.6704825656105	133	45:26
58.2%	5820000	5720.00000070675	-103313.98484329181	202.65945158958624	133	45:23
58.2%	5825000	5725.000000707769	-102482.80659396108	202.512038443562	133	45:19
58.3%	5830000	5730.000000708787	-102764.39105091104	198.66696760948017	133	45:16
58.4%	5835000	5735.000000709806	-102546.61554938555	200.34207430689438	133	45:13
58.4%	5840000	5740.000000710825	-102425.13534726389	204.07839667055043	133	45:09
58.5%	5845000	5745.000000711843	-102551.48727087164	202.12543597455618	133	45:06
58.5%	5850000	5750.000000712862	-103033.98678203113	201.10462002808873	133	45:03
58.5%	5855000	5755.000000713881	-102830.85099137574	201.60889292455997	133	45:00
58.6%	5860000	5760.000000714899	-102388.86219718587	201.6312241129299	133	44:56
58.6%	5865000	5765.000000715918	-102548.20454451302	205.0573192568521	133	44:53
58.7%	5870000	5770.0000007169365	-102544.80222241534	201.0909272910001	133	44:50
58.8%	5875000	5775.000000717955	-102731.56528354576	204.06123933119153	133	44:46
58.8%	5880000	5780.000000718974	-102721.90423690807	206.68831036143158	133	44:43
58.9%	5885000	5785.000000719992	-103132.19762737677	199.68339675567185	133	44:40
58.9%	5890000	5790.000000721011	-103031.1923912908	202.66919808694539	133	44:36
59.0%	5895000	5795.00000072203	-102642.67192316568	203.259172340576	133	44:33
59.0%	5900000	5800.000000723048	-103318.46300361352	200.7600797735555	133	44:30
59.0%	5905000	5805.000000724067	-102242.81350452593	200.058011763521	133	44:26
59.1%	5910000	5810.000000725086	-102823.76960795978	205.9865880580273	133	44:23
59.1%	5915000	5815.000000726104	-102987.96045949683	200.40743950847659	133	44:20
59.2%	5920000	5820.000000727123	-102151.77400013339	201.57037678655584	133	44:17
59.2%	5925000	5825.0000007281415	-102256.2507530693	203.96124291732144	133	44:13
59.3%	5930000	5830.00000072916	-102543.76449482702	204.0079215019322	133	44:10
59.4%	5935000	5835.000000730179	-102636.89738477487	200.56739120393357	133	44:07
59.4%	5940000	5840.000000731197	-102698.56603372749	203.83723757227582	133	44:03
59.5%	5945000	5845.000000732216	-102807.61218616506	201.3500420180377	133	44:00
59.5%	5950000	5850.000000733235	-102533.91257567378	200.04253464082524	133	43:57
59.5%	5955000	5855.000000734253	-102270.0287813684	204.23225509137268	133	43:53
59.6%	5960000	5860.000000735272	-102868.35972094862	204.40935817043678	133	43:50
59.6%	5965000	5865.0000007362905	-102699.31737563945	198.60712292919405	133	43:47
59.7%	5970000	5870.000000737309	-102943.07354677375	199.33591859276106	133	43:43
59.8%	5975000	5875.000000738328	-102353.25604059314	203.63433680793543	133	43:40
59.8%	5980000	5880.000000739346	-102436.5035357154	202.1392141551447	133	43:37
59.9%	5985000	5885.000000740365	-102893.17460775236	200.78038277348105	133	43:34
59.9%	5990000	5890.000000741384	-102570.1024599038	207.05483351750183	133	43:30
60.0%	5995000	5895.000000742402	-102803.37728399131	201.40945282755249	133	43:27
60.0%	6000000	5900.000000743421	-103469.49432195676	199.94662450821647	133	43:24
60.0%	6005000	5905.00000074444	-103287.90762577718	199.32708394929384	133	43:20
60.1%	6010000	5910.000000745458	-102798.12351156818	196.77303124539733	133	43:17
60.1%	6015000	5915.000000746477	-102816.90175309312	200.90893680768554	133	43:14
60.2%	6020000	5920.0000007474955	-102681.02413631836	200.13360440975163	133	43:10
60.2%	6025000	5925.000000748514	-102655.07271768805	202.18774714349053	133	43:07
60.3%	6030000	5930.000000749533	-103144.50182711054	202.52697714794476	133	43:04
60.4%	6035000	5935.000000750551	-102817.72325204685	204.39691731355018	133	43:01
60.4%	6040000	5940.00000075157	-103204.8121795631	199.57532778969107	133	42:57
60.5%	6045000	5945.000000752589	-102826.36907727364	202.59890661762662	133	42:54
60.5%	6050000	5950.000000753607	-102959.98492831411	205.84361636118777	133	42:51
60.5%	6055000	5955.000000754626	-102902.12038229778	204.60449694512252	133	42:47
60.6%	6060000	5960.000000755645	-103090.69815359637	201.84875588306613	133	42:44
60.6%	6065000	5965.000000756663	-102916.04301440436	200.8307428419573	133	42:41
60.7%	6070000	5970.000000757682	-102449.62809438724	201.8321752165695	133	42:37
60.8%	6075000	5975.0000007587005	-102839.05799174495	198.8514621077294	133	42:34
60.8%	6080000	5980.000000759719	-102567.73886646843	201.77808165982307	133	42:31
60.9%	6085000	5985.000000760738	-102918.72046827758	200.662877290216	133	42:27
60.9%	6090000	5990.000000761756	-102327.55142335268	204.86981225955165	133	42:24
61.0%	6095000	5995.000000762775	-102755.26024163142	196.3144352884112	133	42:21
61.0%	6100000	6000.000000763794	-102712.37608103687	201.19946680227258	133	42:18
61.0%	6105000	6005.000000764812	-102843.16949889716	201.25408293915964	133	42:14
61.1%	6110000	6010.000000765831	-103543.04572131112	205.95892827969138	133	42:11
61.1%	6115000	6015.00000076685	-102338.95315671246	200.77518632940112	133	42:08
61.2%	6120000	6020.000000767868	-102168.98150985222	200.77536971900884	133	42:04
61.2%	6125000	6025.000000768887	-102831.40432500606	202.42807927728396	133	42:01
61.3%	6130000	6030.0000007699055	-102086.66405935725	197.22759188633947	133	41:58
61.4%	6135000	6035.000000770924	-103001.89023698075	205.52420190404138	133	41:54
61.4%	6140000	6040.000000771943	-103298.58232352836	200.66953192281392	133	41:51
61.5%	6145000	6045.000000772961	-103199.0252928026	200.93516558759316	133	41:48
61.5%	6150000	6050.00000077398	-103187.03002028912	202.48941921987893	133	41:45
61.5%	6155000	6055.000000774999	-102977.45488347346	202.341022368589	133	41:41
61.6%	6160000	6060.000000776017	-102927.18469164846	203.73399378741382	133	41:38
61.6%	6165000	6065.000000777036	-102034.5524432282	201.9480022845723	133	41:35
61.7%	6170000	6070.0000007780545	-103020.09206134267	200.7898946529937	133	41:31
61.8%	6175000	6075.000000779073	-102294.63485057745	200.54510748056092	133	41:28
61.8%	6180000	6080.000000780092	-102072.69002863532	200.05363946073712	133	41:25
61.9%	6185000	6085.00000078111	-102784.16181493644	201.2985351847422	133	41:22
61.9%	6190000	6090.000000782129	-103396.3469438972	205.22130300219868	133	41:18
62.0%	6195000	6095.000000783148	-103026.82915485743	199.82526420985835	133	41:15
62.0%	6200000	6100.000000784166	-103094.74466693308	202.06949671226016	133	41:12
62.0%	6205000	6105.000000785185	-102208.93468373781	201.5965553578745	133	41:08
62.1%	6210000	6110.000000786204	-102288.20723582525	201.04310904953724	133	41:05
62.1%	6215000	6115.000000787222	-102276.9589160448	206.66671075707006	133	41:02
62.2%	6220000	6120.000000788241	-102617.08774623042	201.60217202283545	133	40:58
62.2%	6225000	6125.0000007892595	-101895.45968685905	202.9871343128384	133	40:55
62.3%	6230000	6130.000000790278	-103082.12267049495	201.08422645343035	133	40:52
62.4%	6235000	6135.000000791297	-102685.02912353538	199.2728089579076	133	40:49
62.4%	6240000	6140.000000792315	-102855.18536399072	201.0688473063359	133	40:45
62.5%	6245000	6145.000000793334	-102769.84622766776	202.09098097033066	133	40:42
62.5%	6250000	6150.000000794353	-103458.7585398783	199.43452613323814	133	40:39
62.5%	6255000	6155.000000795371	-102984.96429171646	202.34671427923934	133	40:35
62.6%	6260000	6160.00000079639	-102389.68439107388	202.19492217651558	133	40:32
62.6%	6265000	6165.000000797409	-102745.72623411752	205.76535735995756	133	40:29
62.7%	6270000	6170.000000798427	-102641.11706155725	201.58278049028561	133	40:26
62.8%	6275000	6175.000000799446	-102306.8531861254	202.21452667873274	133	40:22
62.8%	6280000	6180.0000008004645	-102374.84788466943	206.32483914025283	133	40:19
62.9%	6285000	6185.000000801483	-103156.91684659943	201.9484700694471	133	40:16
62.9%	6290000	6190.000000802502	-102848.96081286157	202.77093297199855	133	40:12
63.0%	6295000	6195.00000080352	-103046.63482507365	198.67220629931228	133	40:09
63.0%	6300000	6200.000000804539	-103007.67935899599	205.08423675707652	133	40:06
63.0%	6305000	6205.000000805558	-102742.30451690918	198.00677759171577	133	40:02
63.1%	6310000	6210.000000806576	-103253.15971360914	201.01934828471374	133	39:59
63.1%	6315000	6215.000000807595	-102761.45407273807	201.5286131836604	133	39:56
63.2%	6320000	6220.000000808614	-102790.23305798927	205.31214143410847	133	39:53
63.2%	6325000	6225.000000809632	-102452.96109780017	198.5814282283133	133	39:49
63.3%	6330000	6230.000000810651	-102646.60711885104	198.85559909765448	133	39:46
63.4%	6335000	6235.000000811669	-103805.68337522447	201.83167761885775	133	39:43
63.4%	6340000	6240.000000812688	-103690.08912844723	204.94999857495384	133	39:39
63.5%	6345000	6245.000000813707	-102939.60027662339	200.44755583019048	133	39:36
63.5%	6350000	6250.000000814725	-102506.18416211568	202.40591041115584	133	39:33
63.5%	6355000	6255.000000815744	-102937.97557121562	203.4532088790339	133	39:30
63.6%	6360000	6260.000000816763	-102333.4874629681	202.96140267089177	133	39:26
63.6%	6365000	6265.000000817781	-102410.34277106356	200.00673292616358	133	39:23
63.7%	6370000	6270.0000008188	-103057.97360766912	199.86340282839902	133	39:20
63.8%	6375000	6275.0000008198185	-102330.6358666867	200.15609035126866	133	39:16
63.8%	6380000	6280.000000820837	-102364.6656391318	200.62203581082937	133	39:13
63.9%	6385000	6285.000000821856	-102530.0684907455	200.1863464294893	133	39:10
63.9%	6390000	6290.000000822874	-102915.16797046969	200.09368425008483	133	39:07
64.0%	6395000	6295.000000823893	-103132.01968998788	203.3168745280789	133	39:03
64.0%	6400000	6300.000000824912	-102486.60350164259	205.92518355980363	133	39:00
64.0%	6405000	6305.00000082593	-102924.20254158368	196.6295560293814	133	38:57
64.1%	6410000	6310.000000826949	-102737.36263291445	200.75431533820552	133	38:53
64.2%	6415000	6315.000000827968	-102767.80597331189	200.09152895851835	133	38:50
64.2%	6420000	6320.000000828986	-102756.42243299261	202.99447478615133	133	38:47
64.2%	6425000	6325.000000830005	-103107.72945768619	197.52571280971176	133	38:44
64.3%	6430000	6330.0000008310235	-102464.10080429772	203.65152660613958	133	38:40
64.3%	6435000	6335.000000832042	-103643.38201749511	197.51805756080398	133	38:37
64.4%	6440000	6340.000000833061	-102501.40390515281	201.7188286520051	133	38:34
64.5%	6445000	6345.000000834079	-102148.15039929142	203.038648912789	133	38:30
64.5%	6450000	6350.000000835098	-102076.99678459205	199.0010869930345	133	38:27
64.5%	6455000	6355.000000836117	-102933.48395850183	204.1816066194181	133	38:24
64.6%	6460000	6360.000000837135	-102943.14781330386	201.00720037459968	133	38:20
64.7%	6465000	6365.000000838154	-102583.74410128593	202.493368184135	133	38:17
64.7%	6470000	6370.000000839173	-102355.68966405327	199.24638558035224	133	38:14
64.8%	6475000	6375.000000840191	-102843.72568795411	199.8312563947137	133	38:11
64.8%	6480000	6380.00000084121	-102938.0071659619	198.76960501849356	133	38:07
64.8%	6485000	6385.0000008422285	-102934.0594010735	197.70133039602987	133	38:04
64.9%	6490000	6390.000000843247	-103079.19700613711	199.7352846094881	133	38:01
65.0%	6495000	6395.000000844266	-103386.54183004703	205.32340585109418	133	37:57
65.0%	6500000	6400.000000845284	-101879.92756928504	203.3287134713657	133	37:54
65.0%	6505000	6405.000000846303	-102370.9862495386	203.6795558266035	133	37:51
65.1%	6510000	6410.000000847322	-102695.84909674339	199.31264572078254	133	37:48
65.2%	6515000	6415.00000084834	-102497.64330368116	205.27527059193625	133	37:44
65.2%	6520000	6420.000000849359	-102471.39938990446	201.0760605138667	133	37:41
65.2%	6525000	6425.000000850378	-102759.14602470119	204.03267848827633	133	37:38
65.3%	6530000	6430.000000851396	-103120.92594195949	205.0958763444416	133	37:34
65.3%	6535000	6435.000000852415	-102746.94043692341	200.57682823143864	133	37:31
65.4%	6540000	6440.000000853433	-102761.27881438052	201.7373205416381	133	37:28
65.5%	6545000	6445.000000854452	-102680.82524543209	200.84869606709944	133	37:25
65.5%	6550000	6450.000000855471	-103016.82805375755	201.57347002963786	133	37:21
65.5%	6555000	6455.000000856489	-102646.91843010858	201.92652123963796	133	37:18
65.6%	6560000	6460.000000857508	-102811.46204583813	199.60667646281806	133	37:15
65.7%	6565000	6465.000000858527	-102327.2349363775	202.10108504991035	133	37:12
65.7%	6570000	6470.000000859545	-102875.27456601942	200.34863449589133	133	37:08
65.8%	6575000	6475.000000860564	-103138.14220211888	201.58589083874207	133	37:05
65.8%	6580000	6480.0000008615825	-102917.93711765157	202.07855545959708	133	37:02
65.8%	6585000	6485.000000862601	-103080.63061861461	204.55308581628387	133	36:58
65.9%	6590000	6490.00000086362	-102819.53859285498	202.1194020997534	133	36:55
66.0%	6595000	6495.000000864638	-102576.76513950899	205.32749461735392	133	36:52
66.0%	6600000	6500.000000865657	-102862.09799114708	199.0152029785669	133	36:49
66.0%	6605000	6505.000000866676	-103462.14103343617	200.97291178131368	133	36:45
66.1%	6610000	6510.000000867694	-102814.22472718917	204.3380539507648	133	36:42
66.2%	6615000	6515.000000868713	-102997.65855461871	206.58270231320066	133	36:39
66.2%	6620000	6520.000000869732	-102701.84818127519	202.05670237913088	133	36:35
66.2%	6625000	6525.00000087075	-102944.79060920188	203.1225407585161	133	36:32
66.3%	6630000	6530.000000871769	-102474.5069164359	203.45470511388265	133	36:29
66.3%	6635000	6535.0000008727875	-102799.93171499763	202.2999324893553	133	36:26
66.4%	6640000	6540.000000873806	-102829.20756273018	204.12034339390155	133	36:22
66.5%	6645000	6545.000000874825	-102531.58715670975	197.88959685830412	133	36:19
66.5%	6650000	6550.000000875843	-102410.63831968978	199.7780418811004	133	36:16
66.5%	6655000	6555.000000876862	-103104.64305324899	204.06570029541723	133	36:12
66.6%	6660000	6560.000000877881	-103190.512858273	199.45517948215323	133	36:09
66.7%	6665000	6565.000000878899	-102454.4440719611	202.76252357323898	133	36:06
66.7%	6670000	6570.000000879918	-103135.11222888762	197.0243421015529	133	36:03
66.8%	6675000	6575.000000880937	-102612.42532605585	198.94270405349772	133	35:59
66.8%	6680000	6580.000000881955	-102800.75250450894	201.02928741307068	133	35:56
66.8%	6685000	6585.000000882974	-103193.71810470894	201.1149192916665	133	35:53
66.9%	6690000	6590.0000008839925	-102385.89609114453	204.20467617299397	133	35:49
67.0%	6695000	6595.000000885011	-102714.96033296129	203.42357555806635	133	35:46
67.0%	6700000	6600.00000088603	-102400.66867444385	201.97560033808838	133	35:43
67.0%	6705000	6605.000000887048	-102013.95089429663	206.3402087258895	133	35:40
67.1%	6710000	6610.000000888067	-102575.03985427739	201.37881992748842	133	35:36
67.2%	6715000	6615.000000889086	-102403.32029087655	200.2414523478661	133	35:33
67.2%	6720000	6620.000000890104	-103009.47278767219	200.04971983307203	133	35:30
67.2%	6725000	6625.000000891123	-102774.82587646972	199.33692779944104	133	35:27
67.3%	6730000	6630.0000008921415	-102911.32979051536	202.44136885238865	133	35:23
67.3%	6735000	6635.00000089316	-103387.53974272124	203.42802187478662	133	35:20
67.4%	6740000	6640.000000894179	-102571.40075567504	200.3641130309668	133	35:17
67.5%	6745000	6645.000000895197	-103120.49141285196	203.90990136722522	133	35:13
67.5%	6750000	6650.000000896216	-102465.03695570352	201.11611185510293	133	35:10
67.5%	6755000	6655.000000897235	-102856.10608616844	204.28499105667672	133	35:07
67.6%	6760000	6660.000000898253	-102311.20106215449	201.7091531549481	133	35:04
67.7%	6765000	6665.000000899272	-102942.6322850273	200.921502247328	133	35:00
67.7%	6770000	6670.000000900291	-102917.60613049287	199.47924225021933	133	34:57
67.8%	6775000	6675.000000901309	-102575.8871145877	198.50381933181774	133	34:54
67.8%	6780000	6680.000000902328	-103101.95997473225	203.24478015521078	133	34:50
67.8%	6785000	6685.0000009033465	-102662.02182033379	201.7502524124309	133	34:47
67.9%	6790000	6690.000000904365	-102783.83152923267	202.6096037176706	133	34:44
68.0%	6795000	6695.000000905384	-102873.06002138229	203.41602578537615	133	34:41
68.0%	6800000	6700.000000906402	-102347.23279326223	199.36842292538103	133	34:37
68.0%	6805000	6705.000000907421	-103435.92862342298	204.30784053636893	133	34:34
68.1%	6810000	6710.00000090844	-103288.5583322593	207.34239223812858	133	34:31
68.2%	6815000	6715.000000909458	-102384.41902279621	199.69949583975543	133	34:28
68.2%	6820000	6720.000000910477	-102432.45816161344	200.71230616815487	133	34:24
68.2%	6825000	6725.000000911496	-102410.3844643645	201.58847894093256	133	34:21
68.3%	6830000	6730.000000912514	-102781.66331596533	200.60851053720685	133	34:18
68.3%	6835000	6735.000000913533	-102061.46129930159	206.29107658327044	133	34:14
